user_id,flags,instruction,category,intent,response
625774,BIP,how could I check your money back policy?,REFUND,check_refund_policy,how could I check your money back policy?
248049,BLQ,i try to see in which situations can i ask for refunds,REFUND,check_refund_policy,i try to see in which situations can i ask for refunds
604618,BCL,"I want to see in what cases can I request a refund, help me",REFUND,check_refund_policy,"I want to see in what cases can I request a refund, help me"
933702,BCIL,"I need to see how long reimbursements take, how do I do it?",REFUND,check_refund_policy,"I need to see how long reimbursements take, how do I do it?"
508071,BL,I need to see in what situations can I ask to be refunded,REFUND,check_refund_policy,I need to see in what situations can I ask to be refunded
589589,BL,I want to see in which cases can I ask for my money back,REFUND,check_refund_policy,I want to see in which cases can I ask for my money back
300876,BL,I need help to see your refund policy,REFUND,check_refund_policy,I need help to see your refund policy
826096,BQZ,help me  to check in what cases can i ask to be refunded,REFUND,check_refund_policy,help me  to check in what cases can i ask to be refunded
433816,BILQ,can ushow me in which cases can i ask for reimbursements,REFUND,check_refund_policy,can ushow me in which cases can i ask for reimbursements
374434,BL,I need to see in what cases can I ask to be reimbursed,REFUND,check_refund_policy,I need to see in what cases can I ask to be reimbursed
666312,BLQ,help me to check ur money back guarantee,REFUND,check_refund_policy,help me to check ur money back guarantee
978750,BLZ,help me see under what circumtsances can I ask for refunds,REFUND,check_refund_policy,help me see under what circumtsances can I ask for refunds
781983,BL,I want to see in what cases can I ask to be reimbursed,REFUND,check_refund_policy,I want to see in what cases can I ask to be reimbursed
444300,BLZ,assistance ot check how long reimbursements take,REFUND,check_refund_policy,assistance ot check how long reimbursements take
564347,BW,I don't know what to do to check your fucking refund policy,REFUND,check_refund_policy,I don't know what to do to check your fucking refund policy
132081,BL,I need help seeing in which cases can I ask to be reimbursed,REFUND,check_refund_policy,I need help seeing in which cases can I ask to be reimbursed
140383,BL,see under which circumstances can I ask for refunds,REFUND,check_refund_policy,see under which circumstances can I ask for refunds
683074,BCIQ,need to check ur refund policy can i get some help,REFUND,check_refund_policy,need to check ur refund policy can i get some help
622089,BLZ,assistance checking howlong reimbursements take,REFUND,check_refund_policy,assistance checking howlong reimbursements take
575272,BLZ,help to check in whta situations can I ask to be refunded,REFUND,check_refund_policy,help to check in whta situations can I ask to be refunded
481830,BL,I try to see in what situations can I ask for reimbursements,REFUND,check_refund_policy,I try to see in what situations can I ask for reimbursements
559048,BLQ,i have got to see how long reimbursements take,REFUND,check_refund_policy,i have got to see how long reimbursements take
498556,BLQ,want help to see in which cases can i request my money back,REFUND,check_refund_policy,want help to see in which cases can i request my money back
780141,BL,see in which situations can I request to be reimbursed,REFUND,check_refund_policy,see in which situations can I request to be reimbursed
286209,BLZ,I have to see in hwat situations can I ask for a refund,REFUND,check_refund_policy,I have to see in hwat situations can I ask for a refund
487731,BQZ,i need assistance to checck ur money back policy,REFUND,check_refund_policy,i need assistance to checck ur money back policy
401909,BL,I want help to see your refund policy,REFUND,check_refund_policy,I want help to see your refund policy
354926,BIL,is it possible to check in what cases can I request refunds?,REFUND,check_refund_policy,is it possible to check in what cases can I request refunds?
220864,BLQ,i have to check in what cases can i request a reimbursement,REFUND,check_refund_policy,i have to check in what cases can i request a reimbursement
276096,BIL,in what cases can I request reimbursements?,REFUND,check_refund_policy,in what cases can I request reimbursements?
505011,BILQ,can i check in which cases can i request reimbursements,REFUND,check_refund_policy,can i check in which cases can i request reimbursements
189354,BL,I want help to see in what situations can I ask for refunds,REFUND,check_refund_policy,I want help to see in what situations can I ask for refunds
777034,BL,help me seeing your money back guarantee,REFUND,check_refund_policy,help me seeing your money back guarantee
690104,BIL,can I check in which situations can I ask to be refunded?,REFUND,check_refund_policy,can I check in which situations can I ask to be refunded?
770803,BL,I try to see in what cases can I ask for reimbursements,REFUND,check_refund_policy,I try to see in what cases can I ask for reimbursements
808477,BILQZ,can i see under which circjmstances can i ask for refunds,REFUND,check_refund_policy,can i see under which circjmstances can i ask for refunds
483780,BL,I want to see in which cases can I ask for reimbursements,REFUND,check_refund_policy,I want to see in which cases can I ask for reimbursements
786617,BLZ,help me see in which cases can I ask for an refund,REFUND,check_refund_policy,help me see in which cases can I ask for an refund
417709,BIPZ,were could I check your money back policy?,REFUND,check_refund_policy,were could I check your money back policy?
530192,BLQW,i dont know how to see ur goddamn money back guarantee,REFUND,check_refund_policy,i dont know how to see ur goddamn money back guarantee
716208,BEL,I do not know how I can check your money back guarantee,REFUND,check_refund_policy,I do not know how I can check your money back guarantee
153415,BL,help seeing in what cases can I ask for reimbursements,REFUND,check_refund_policy,help seeing in what cases can I ask for reimbursements
636015,BQ,i want help checking in what cases can i ask for a refund,REFUND,check_refund_policy,i want help checking in what cases can i ask for a refund
517334,BKLQZ,show ur money back policcy,REFUND,check_refund_policy,show ur money back policcy
721800,B,help me check in what cases can I ask to be refunded,REFUND,check_refund_policy,help me check in what cases can I ask to be refunded
947572,BL,I want to check in which situations can I request refunds,REFUND,check_refund_policy,I want to check in which situations can I request refunds
860571,BLQ,want help to check in what cases can i request refunds,REFUND,check_refund_policy,want help to check in what cases can i request refunds
829774,BIL,can I check in which cases can I ask for my money back?,REFUND,check_refund_policy,can I check in which cases can I ask for my money back?
535841,BL,I don't know how I can see your refund policy,REFUND,check_refund_policy,I don't know how I can see your refund policy
403217,BLQ,help me see in what situations can i request my money back,REFUND,check_refund_policy,help me see in what situations can i request my money back
